Date,open,high,low,close,volume
2021-01-12 00:00:00-05:00,305.1608813079624,306.2477562882741,301.99730512208134,304.6368713378906,29266800
2021-01-13 00:00:00-05:00,304.89870294942284,307.4897285068181,304.29704247137914,306.6940002441406,22898400
2021-01-14 00:00:00-05:00,307.1404609003671,308.140000552184,304.5785167742855,305.0540466308594,23500100
2021-01-15 00:00:00-05:00,304.84061680935173,305.8013312555718,301.39557891214315,302.6377258300781,35118700
2021-01-19 00:00:00-05:00,304.9570030419199,307.55774300876334,303.8604146489677,307.0531311035156,24537000
2021-01-20 00:00:00-05:00,310.6728061246113,315.13675083004676,307.15014806380054,314.1954345703125,30728100
2021-01-21 00:00:00-05:00,315.53474395083236,317.4562025739864,314.1567524011436,316.7089538574219,25130600
2021-01-22 00:00:00-05:00,315.67053151647127,316.80591568878657,315.1076666936056,315.79669189453125,21609400
2021-01-25 00:00:00-05:00,319.1834340390993,320.5517408885989,311.90522501949016,318.4070739746094,39080600
2021-01-26 00:00:00-05:00,319.1253371802444,320.0084304450032,317.54353438815554,318.8730163574219,25498100
2021-01-27 00:00:00-05:00,316.611897036331,316.6215811795314,307.97506282722816,309.9838562011719,55264000
2021-01-28 00:00:00-05:00,311.18725121933835,316.767213858765,310.5661629016049,311.8180236816406,42836300
2021-01-29 00:00:00-05:00,310.129505153285,311.23580778061637,303.5112057569864,305.2579650878906,55259000
2021-02-01 00:00:00-05:00,308.7027743796825,313.9722198605703,306.67458382402555,312.8853454589844,35646000
2021-02-02 00:00:00-05:00,315.8549744562765,319.1447105842034,315.6899886351456,317.9898986816406,33930800
2021-02-03 00:00:00-05:00,320.0666692786615,320.43543677138626,316.670170225849,316.7283935546875,24824500
2021-02-04 00:00:00-05:00,318.12582318303026,320.5615781602044,316.80602525048846,320.4742431640625,22350900
2021-02-05 00:00:00-05:00,321.42512961520725,322.57022742741714,319.7851040980977,321.56097412109375,22732000
2021-02-08 00:00:00-05:00,323.24960653136196,323.87066511645946,321.6095806706244,323.71539306640625,20462800
2021-02-09 00:00:00-05:00,322.7837657777463,324.90900552724037,322.7740520206348,323.6474609375,17597500
2021-02-10 00:00:00-05:00,325.0837227656463,325.5398251895536,319.7560815961624,322.90997314453125,28068700
2021-02-11 00:00:00-05:00,324.44321450755615,325.0934143669408,322.29857669306926,324.6858215332031,22046100
2021-02-12 00:00:00-05:00,323.8414956197697,326.66544444457844,322.7934464879868,326.50048828125,20346800
2021-02-16 00:00:00-05:00,327.2962531900004,328.1890600141787,324.4529061508469,325.617431640625,27080800
2021-02-17 00:00:00-05:00,322.6382065694726,325.73387433759797,320.4062339586188,324.0550231933594,31360300
2021-02-18 00:00:00-05:00,320.46449507390537,323.99683810078176,318.64976957687827,322.63824462890625,32236200
2021-02-19 00:00:00-05:00,323.98712196042925,324.11328235601803,320.2121719265049,321.2311096191406,39157700
2021-02-22 00:00:00-05:00,316.84478199958846,318.10632671280536,312.7010645779116,312.90484619140625,47256900
2021-02-23 00:00:00-05:00,307.6257376291465,313.6424042805588,301.80316846266425,311.9732666015625,97241900
2021-02-24 00:00:00-05:00,309.3142692413958,314.8554354832777,306.6164800801491,314.5448913574219,58206300
2021-02-25 00:00:00-05:00,311.8858704531933,314.4477849841609,302.0360025194808,303.5789794921875,110182600
2021-02-26 00:00:00-05:00,306.50973511280273,309.67331072300743,301.6867060539755,304.8503112792969,104739800
2021-03-01 00:00:00-05:00,309.8285566533543,314.3604687329603,308.53790036171097,314.02081298828125,49164500
2021-03-02 00:00:00-05:00,314.6612934306407,314.7389146435511,308.7319922939717,308.9842834472656,48370000
2021-03-03 00:00:00-05:00,307.8877364086836,308.82905292300126,299.9593548037117,300.017578125,86301100
2021-03-04 00:00:00-05:00,299.64883590301275,302.81244149652207,291.235209887226,295.10723876953125,139131600
2021-03-05 00:00:00-05:00,297.7272874668651,300.45418767610886,288.65380969684287,299.55169677734375,121523700
2021-03-08 00:00:00-05:00,299.00825338693573,300.890885967631,290.6528830037879,291.0701599121094,88409800
2021-03-09 00:00:00-05:00,298.3775852694577,304.4524757960612,297.84386156001557,302.5504150390625,80391100
2021-03-10 00:00:00-05:00,306.81056596544084,307.1113963212682,300.9977108520529,301.68670654296875,76798100
2021-03-11 00:00:00-05:00,306.43202777915434,310.4010746013173,305.53925063601315,308.6349182128906,53484800
2021-03-12 00:00:00-05:00,304.57853477670074,308.8193302488684,302.1816059141172,306.1312255859375,69315600
2021-03-15 00:00:00-04:00,306.4515309101118,309.56659715349844,304.81150487573177,309.401611328125,42955700
2021-03-16 00:00:00-04:00,311.5947202329633,314.6127666863482,309.6635780067387,311.09979248046875,54925900
2021-03-17 00:00:00-04:00,308.06250136659366,314.27323708140625,306.3448241786999,312.3808898925781,78258700
2021-03-18 00:00:00-04:00,307.4995323947075,308.4796742050071,302.35627556020404,302.8123779296875,82718100
2021-03-19 00:00:00-04:00,302.64738972382185,305.4228293330054,300.5027520361212,303.8798522949219,78446200
2021-03-22 00:00:00-04:00,306.275026373792,311.6482714100857,306.275026373792,309.5786437988281,56194800
2021-03-23 00:00:00-04:00,310.66685717260526,311.98829200966463,307.4118112528378,308.2279968261719,53455400
2021-03-24 00:00:00-04:00,309.5980210235108,309.6368954739455,302.8838904448759,303.0296325683594,64803700
2021-03-25 00:00:00-04:00,301.183569771648,304.0208122934493,298.67671568016254,302.5050048828125,78729000
2021-03-26 00:00:00-04:00,302.291201196941,307.3632352477694,300.8920469973354,307.0426025390625,63519600
2021-03-29 00:00:00-04:00,306.508156265536,308.004481539224,303.6126177087931,306.9551086425781,54608000
2021-03-30 00:00:00-04:00,304.9924437603457,305.98352002072596,302.7090512632453,305.4102478027344,44635700
2021-03-31 00:00:00-04:00,307.1981099824381,311.6482719335007,306.8580251765269,310.08392333984375,55032500
2021-04-01 00:00:00-04:00,313.912178823462,315.50567552721924,313.6595393639259,315.3696594238281,55685600
2021-04-05 00:00:00-04:00,317.85705842768675,322.43353874677877,317.6141450188865,321.6659240722656,42172500
2021-04-06 00:00:00-04:00,321.35509011175077,323.39553948505943,320.6651945249432,321.4425354003906,33537200
2021-04-07 00:00:00-04:00,320.9663764505816,323.0554557758428,320.0335971350939,322.2198181152344,32046400
2021-04-08 00:00:00-04:00,325.07650726845895,325.76637319412697,324.2797440007736,325.5817565917969,29940800
2021-04-09 00:00:00-04:00,324.2214337918522,327.7582678671468,323.4829970654608,327.55419921875,36664900
2021-04-12 00:00:00-04:00,326.51453186474566,327.54448245938073,325.241667834536,327.1266784667969,25833000
2021-04-13 00:00:00-04:00,328.65213334600145,331.4116262566293,328.4383683489273,330.94525146484375,30374000
2021-04-14 00:00:00-04:00,331.18819575689,331.31451549227876,326.1550363096084,326.9712219238281,42564300
2021-04-15 00:00:00-04:00,329.84728173217786,332.3152904254535,326.6894072166839,331.9266052246094,36342800
2021-04-16 00:00:00-04:00,332.4513237225054,332.52907262770344,330.4399933489032,332.3153076171875,40860100
2021-04-19 00:00:00-04:00,330.74119328623317,331.8974338253998,327.35010195446523,329.27398681640625,34533100
2021-04-20 00:00:00-04:00,328.61332253604616,329.89588299862584,324.9015979540993,326.8740539550781,38081800
2021-04-21 00:00:00-04:00,325.59146651753497,329.85704090960644,324.5032190118415,329.67242431640625,36598100
2021-04-22 00:00:00-04:00,329.2837074299544,330.26505741623004,324.5420330499766,325.69830322265625,45936100
2021-04-23 00:00:00-04:00,326.32992548717107,331.1104454433761,326.32992548717107,329.7987365722656,36381900
2021-04-26 00:00:00-04:00,330.04170307667175,332.22792441669736,329.29351057380273,331.9461364746094,30812000
2021-04-27 00:00:00-04:00,332.2375686589961,332.4513336759121,329.55582439975575,330.5080261230469,33187200
2021-04-28 00:00:00-04:00,330.1776621742586,331.1881903884685,328.7396039329799,329.390625,33615700
2021-04-29 00:00:00-04:00,332.66513020900504,333.0829342558484,327.350182362288,330.5760803222656,37708900
2021-04-30 00:00:00-04:00,328.12745199421886,330.6148829851831,327.49585339483946,328.4092102050781,38263400
2021-05-03 00:00:00-04:00,329.6141756257808,330.36233848214016,326.2133868472881,326.66033935546875,29729700
2021-05-04 00:00:00-04:00,324.1048078686299,324.42547019708667,316.96314719753957,320.7817687988281,65147000
2021-05-05 00:00:00-04:00,322.83194266093653,323.6967286893843,318.9259054517287,319.7032165527344,46219300
2021-05-06 00:00:00-04:00,319.44095826132957,322.26847478023615,317.196440035939,322.1130065917969,46814300
2021-05-07 00:00:00-04:00,324.89187963014064,327.1072491303273,322.287854536548,324.7267150878906,53324500
2021-05-10 00:00:00-04:00,323.3469075208519,323.52179806506655,316.32184080306087,316.5259094238281,60700500
2021-05-11 00:00:00-04:00,310.63772069079556,316.8854472863445,309.9769735943418,316.08868408203125,71963600
2021-05-12 00:00:00-04:00,311.1526375237854,313.4748741675853,307.04253219325545,307.9073181152344,91164900
2021-05-13 00:00:00-04:00,310.8513868895433,313.2610684843587,307.91697447293893,310.2878112792969,69877800
2021-05-14 00:00:00-04:00,313.4555460688926,318.0514499209572,312.95026707617563,317.13812255859375,44370000
2021-05-17 00:00:00-04:00,315.42793735794857,317.11860526417,312.3380857870897,315.21417236328125,39395000
2021-05-18 00:00:00-04:00,316.1663978168686,317.39066126149027,312.81418083780795,313.08624267578125,36528500
2021-05-19 00:00:00-04:00,307.6839307285782,313.74704163875526,307.33411990163194,313.4458312988281,66319100
2021-05-20 00:00:00-04:00,314.9323998836372,320.3639406356853,314.70893850500914,319.5088806152344,46466100
2021-05-21 00:00:00-04:00,321.0635483234583,321.4813523282385,317.38100188246113,317.7405090332031,50330400
2021-05-24 00:00:00-04:00,320.03361797772294,324.2117472478319,317.63363182600995,323.0846252441406,32475800
2021-05-25 00:00:00-04:00,324.60034962891825,325.3193638580735,322.35583201667487,323.5315246582031,31280300
2021-05-26 00:00:00-04:00,324.2020129306778,325.1250662561818,323.5121470301397,324.65869140625,25444900
2021-05-27 00:00:00-04:00,324.2117371206447,325.0570711838776,323.240083318764,323.4441223144531,27931700
2021-05-28 00:00:00-04:00,324.6488804633318,326.0577899765316,324.14363129055306,324.4642639160156,29927400
2021-06-01 00:00:00-04:00,325.79548550801826,326.2716160019154,322.0351902976997,323.38580322265625,31145400
2021-06-02 00:00:00-04:00,323.80369099156275,324.8627902785133,322.2976391735428,324.0174560546875,22047900
2021-06-03 00:00:00-04:00,321.18011911026565,322.45298308679327,318.974475883176,320.6457214355469,37057800
2021-06-04 00:00:00-04:00,322.4433040394962,326.5339580391528,322.3752811601444,326.0870056152344,38736500
2021-06-07 00:00:00-04:00,325.55260407382696,327.11698216036723,324.8627381568233,327.0586853027344,32611900
2021-06-08 00:00:00-04:00,328.8075773195193,329.67236326990303,325.5331093820287,327.2140808105469,27282800
2021-06-09 00:00:00-04:00,328.5841556688603,329.36146679362156,327.1072230182878,327.2918395996094,21485300
2021-06-10 00:00:00-04:00,327.6319023964916,330.80919921314654,327.1849500123101,330.70233154296875,33702100
2021-06-11 00:00:00-04:00,330.7121090082984,331.5768952173148,330.0611174970947,331.5671691894531,21222800
2021-06-14 00:00:00-04:00,331.99461879216443,334.75411165619005,330.8092001288667,334.7444152832031,27827700
2021-06-15 00:00:00-04:00,334.3946377380395,334.7055740598569,331.8391835882948,332.5582275390625,35963800
2021-06-16 00:00:00-04:00,333.0246004757765,334.09342554312184,327.8845734311439,331.3436584472656,55399500
2021-06-17 00:00:00-04:00,330.3331574569754,336.5614621350719,330.28458662594215,335.5509338378906,59722700
2021-06-18 00:00:00-04:00,333.8893783462485,335.0359226391547,332.1695322543703,332.917724609375,55414900
2021-06-21 00:00:00-04:00,333.10929570141144,335.30778963420914,330.89135684145083,334.98675537109375,32992600
2021-06-22 00:00:00-04:00,334.78260322724844,338.5569985729974,334.48104346696755,338.1095275878906,28941600
2021-06-23 00:00:00-04:00,338.05115118496377,339.4227760238355,337.4382943753699,338.2748718261719,27188500
2021-06-24 00:00:00-04:00,340.2106844969663,341.89357650208746,339.6659295524635,340.3663330078125,32581600
2021-06-25 00:00:00-04:00,340.93051623558773,341.17371145561236,339.3448786511206,339.947998046875,28682800
